LRcode,leerresultaten,LDcode,leerdoelen,niveau,niveau_omschrijving,OLOD
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00181,Kan een applicatie ontwerpen en uitwerken a.h.v. eenvoudige design patterns.,T,Toepassen,Advanced Software Development I   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00181,Kan een applicatie ontwerpen en uitwerken a.h.v. eenvoudige design patterns.,T,Toepassen,Advanced Software Development I   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00181,Kan een applicatie ontwerpen en uitwerken a.h.v. eenvoudige design patterns.,T,Toepassen,Advanced Software Development I   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00182,Kan een applicatie ontwikkelen in Swift binnen de ontwikkelomgeving Xcode.,IN,Integreren,Mobile Application Development: iOS   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00182,Kan een applicatie ontwikkelen in Swift binnen de ontwikkelomgeving Xcode.,IN,Integreren,Mobile Application Development: iOS   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00182,Kan een applicatie ontwikkelen in Swift binnen de ontwikkelomgeving Xcode.,IN,Integreren,Mobile Application Development: iOS   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00184,Kan een automatische test ontwikkelen m.b.v. mocking.,T,Toepassen,Advanced Software Development I   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00184,Kan een automatische test ontwikkelen m.b.v. mocking.,T,Toepassen,Advanced Software Development I   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00184,Kan een automatische test ontwikkelen m.b.v. mocking.,T,Toepassen,Advanced Software Development I   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00190,Kan een collection stream gebruiken in Java.,T,Toepassen,Object-oriented Software Development II   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00190,Kan een collection stream gebruiken in Java.,T,Toepassen,Object-oriented Software Development II   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00190,Kan een collection stream gebruiken in Java.,T,Toepassen,Object-oriented Software Development II   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00191,Kan een complexe en reële webapplicatie ontwikkelen.,IN,Integreren,Software Development Project II   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00191,Kan een complexe en reële webapplicatie ontwikkelen.,IN,Integreren,Software Development Project II   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00191,Kan een complexe en reële webapplicatie ontwikkelen.,IN,Integreren,Software Development Project II   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00191,Kan een complexe en reële webapplicatie ontwikkelen.,IN,Integreren,Software Development Project II (English taught)   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00201,Kan een eenvoudige kwaliteitsvolle applicatie implementeren met aandacht voor best practices en efficiëntie.,T,Toepassen,Web Development II   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00201,Kan een eenvoudige kwaliteitsvolle applicatie implementeren met aandacht voor best practices en efficiëntie.,T,Toepassen,Web Development II   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00201,Kan een eenvoudige kwaliteitsvolle applicatie implementeren met aandacht voor best practices en efficiëntie.,T,Toepassen,Web Development II   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00202,Kan een eenvoudige kwaliteitsvolle applicatie iteratief ontwikkelen door nauwgezet de verschillende stappen te doorlopen onder strikte begeleiding.,T,Toepassen,Software Development Project I   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00202,Kan een eenvoudige kwaliteitsvolle applicatie iteratief ontwikkelen door nauwgezet de verschillende stappen te doorlopen onder strikte begeleiding.,T,Toepassen,Software Development Project I   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00202,Kan een eenvoudige kwaliteitsvolle applicatie iteratief ontwikkelen door nauwgezet de verschillende stappen te doorlopen onder strikte begeleiding.,T,Toepassen,Software Development Project I   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00203,Kan een eenvoudige kwaliteitsvolle applicatie ontwerpen op basis van aangeleverde use cases onder strikte begeleiding van de onderwijsgevende.,WI,Weten inzien,Software Development Project I   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00203,Kan een eenvoudige kwaliteitsvolle applicatie ontwerpen op basis van aangeleverde use cases onder strikte begeleiding van de onderwijsgevende.,WI,Weten inzien,Software Development Project I   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00203,Kan een eenvoudige kwaliteitsvolle applicatie ontwerpen op basis van aangeleverde use cases onder strikte begeleiding van de onderwijsgevende.,WI,Weten inzien,Software Development Project I   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00204,Kan een eenvoudige kwaliteitsvolle applicatie ontwikkelen en opleveren op basis van een eigen ontwerp onder strikte begeleiding van de onderwijsgevende.,WI,Weten inzien,Software Development Project I   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00204,Kan een eenvoudige kwaliteitsvolle applicatie ontwikkelen en opleveren op basis van een eigen ontwerp onder strikte begeleiding van de onderwijsgevende.,WI,Weten inzien,Software Development Project I   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00204,Kan een eenvoudige kwaliteitsvolle applicatie ontwikkelen en opleveren op basis van een eigen ontwerp onder strikte begeleiding van de onderwijsgevende.,WI,Weten inzien,Software Development Project I   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00212,Kan een framework gebruiken.,T,Toepassen,Web Development I   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00212,Kan een framework gebruiken.,T,Toepassen,Web Development I   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00212,Kan een framework gebruiken.,T,Toepassen,Web Development I   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00213,Kan een front-end toepassing ontwikkelen in een ERP omgeving die verbonden is met een back-end via odata services.,IN,Integreren,Business Software Project   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00213,Kan een front-end toepassing ontwikkelen in een ERP omgeving die verbonden is met een back-end via odata services.,IN,Integreren,Business Software Project   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00213,Kan een front-end toepassing ontwikkelen in een ERP omgeving die verbonden is met een back-end via odata services.,IN,Integreren,Business Software Project   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00217,Kan een gepast UML-diagram op ontwerpniveau aanmaken gebruik makend van GRASP op basis van een uitgewerkte analyse.,T,Toepassen,Object-oriented Software Development I   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00217,Kan een gepast UML-diagram op ontwerpniveau aanmaken gebruik makend van GRASP op basis van een uitgewerkte analyse.,T,Toepassen,Object-oriented Software Development I   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00217,Kan een gepast UML-diagram op ontwerpniveau aanmaken gebruik makend van GRASP op basis van een uitgewerkte analyse.,T,Toepassen,Object-oriented Software Development I   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00218,Kan een gepaste collection kiezen en correct gebruiken in Java.,T,Toepassen,Object-oriented Software Development II   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00218,Kan een gepaste collection kiezen en correct gebruiken in Java.,T,Toepassen,Object-oriented Software Development II   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00218,Kan een gepaste collection kiezen en correct gebruiken in Java.,T,Toepassen,Object-oriented Software Development II   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00219,Kan een gepaste file/stream correct implementeren in Java.,T,Toepassen,Object-oriented Software Development II   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00219,Kan een gepaste file/stream correct implementeren in Java.,T,Toepassen,Object-oriented Software Development II   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00219,Kan een gepaste file/stream correct implementeren in Java.,T,Toepassen,Object-oriented Software Development II   (VC)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00221,Kan een interface declareren en implementeren o.a. gebruikmakend van lambda expressies.,T,Toepassen,Object-oriented Software Development II   (TI)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00221,Kan een interface declareren en implementeren o.a. gebruikmakend van lambda expressies.,T,Toepassen,Object-oriented Software Development II   (TIAO)
B_TI_201,"De student kan kwaliteitsvolle IT-oplossingen efficiënt en autonoom ontwerpen, ontwikkelen, documenteren en testen, rekening houdend met nieuwe ontwikkelingen en toepassingsdomeinen.",B_TIN_D_00221,Kan een interface declareren en implementeren o.a. gebruikmakend van lambda expressies.,T,Toepassen,Object-oriented Software Development II   (VC)
